ДАТА,ДЕНЬ НЕДЕЛИ,ЧАСЫ,МИНУТЫ,ТАГ,ГОСНОМЕР,ВЪЕЗД,ВЫЕЗД,К ОПЛАТЕ
2021-11-07,6,10,44,20400877401,61BU480,Pirot zapad , Beograd,7020
2021-11-07,6,10,45,20400877203,PK7386BP,Morović , Šimanovci,2300
2021-11-07,6,10,46,21390370670,33AGC541,Pirot zapad , Beograd,7020
2021-11-07,6,10,48,20300542808,34EJK131,Beograd , Pirot istok,7280
2021-11-07,6,10,49,21390370555,33AGJ544,Pirot zapad , Beograd,7020
2021-11-07,6,10,51,20400902654,34TY7703,Beograd , Dimitrovgrad,7860
2021-11-07,6,10,55,19431002831,14GG329,Pirot zapad , Beograd,7020
2021-11-07,6,10,55,20300838826,81FS451,Šid , Šimanovci,2580
2021-11-07,6,10,55,20400890271,RA8618AB,Šid , Šimanovci,2580
2021-11-07,6,10,56,19431001148,PA6366BT,Šimanovci , Adaševci,2300
2021-11-07,6,10,59,20400907786,14ABE636,Beograd , Dimitrovgrad,7860
2021-11-07,6,11,4,19241028356,42ADD813,Mali Požarevac , Beograd,460
2021-11-07,6,11,4,19241032333,42FNN38,Mali Požarevac , Beograd,460
2021-11-07,6,11,4,19241032838,42ADF961,Mali Požarevac , Beograd,460
2021-11-07,6,11,4,19460016678,42FNN51,Mali Požarevac , Beograd,460
2021-11-07,6,11,4,20300513569,34DMJ516,Beograd , Niš Malča,5690
2021-11-07,6,11,5,20400953566,81ABP393,Šimanovci , Ruma,880
2021-11-07,6,11,7,19241026194,CB2125AX,Šimanovci , Adaševci,2300
2021-11-07,6,11,7,19241026251,CB1454HA,Šimanovci , Adaševci,2300
2021-11-07,6,11,7,21250582588,16AKV102,Šid , Šimanovci,2580
2021-11-07,6,11,8,20300655543,CB8990AH,Beograd , Dimitrovgrad,7860
2021-11-07,6,11,8,20400949283,SK2612AI,Beograd , Preševo,8910
2021-11-07,6,11,11,19231026022,34CPD89,Morović , Šimanovci,2300
2021-11-07,6,11,11,19451125405,81ABH725,Šid , Šimanovci,2580
2021-11-07,6,11,11,21390370449,31AGJ316,Šimanovci , Šid,2580
2021-11-07,6,11,15,20400953806,34TU4778,Šimanovci , Kuzmin,1900
2021-11-07,6,11,19,19431047166,34SU0327,Pirot istok , Beograd,9310
2021-11-07,6,11,23,21320610880,14FB955,Šid , Šimanovci,2580
2021-11-07,6,11,28,19431047075,14GM656,Beograd , Dimitrovgrad,7860
2021-11-07,6,11,29,20410679698,ZG6700HG,Šid , Ruma,1700
2021-11-07,6,11,32,19231182874,34CGE900,Pirot istok , Niš Malča,1590
2021-11-07,6,11,32,21320619584,34NV8788,Pirot istok , Niš Malča,1590
2021-11-07,6,11,33,20400907240,61K2197,Pirot zapad , Beograd,7020
2021-11-07,6,11,37,19231111154,07DJY18,Šimanovci , Šid,2580
2021-11-07,6,11,38,21390370282,31AGU205,Šimanovci , Šid,2580
2021-11-07,6,11,39,20400902969,PB5711HA,Morović , Šimanovci,2300
2021-11-07,6,11,39,20400953434,PB1968TT,Morović , Šimanovci,2300
2021-11-07,6,11,40,19451035646,16AKB865,Dimitrovgrad , Niš Malča,2160
2021-11-07,6,11,40,20400907729,16ALU619,Dimitrovgrad , Niš Malča,2160
2021-11-07,6,11,40,21250616428,16APK764,Dimitrovgrad , Niš Malča,2160
2021-11-07,6,11,42,21250582919,31AGR790,Pirot istok , Niš Malča,1590
2021-11-07,6,11,42,21320610104,31AGS091,Pirot istok , Niš Malča,1590
2021-11-07,6,11,44,20410732455,33RK264,Šid , Šimanovci,2580
2021-11-07,6,11,45,19460074909,PZ926DA,Beograd , Pirot zapad,7020
2021-11-07,6,11,47,19231111717,34HY2539,Šid , Šimanovci,2580
2021-11-07,6,11,47,19451035240,34Y2618,Šid , Šimanovci,2580
2021-11-07,6,11,48,20400885057,42AIZ758,Beograd , Pirot istok,7280
2021-11-07,6,11,51,20410729337,9T42294,Subotica , Stara Pazova,3810
2021-11-07,6,11,52,20410724023,3AE4333,Subotica , Stara Pazova,3810
2021-11-07,6,11,54,20400877294,81ABS513,Dimitrovgrad , Niš Malča,2160
2021-11-07,6,11,57,19451080071,PZ311EE,Beograd , Dimitrovgrad,7860
2021-11-07,6,11,57,20300663786,81FP130,Pirot istok , Beograd,7280
2021-11-07,6,11,57,21390370563,81EC311,Pirot istok , Beograd,7280
2021-11-07,6,12,0,19440719839,34CRS945,Šimanovci , Kuzmin,1900
2021-11-07,6,12,0,20300513726,34EIN344,Beograd , Niš Malča,5690
2021-11-07,6,12,0,20410728479,42DAT66,Šimanovci , Kuzmin,1900
2021-11-07,6,12,2,19431002476,16AKL065,Bela Palanka , Dimitrovgrad,1440
2021-11-07,6,12,4,21250616709,16APV229,Dimitrovgrad , Pirot istok,570
2021-11-07,6,12,5,20300655667,81EG889,Beograd , Dimitrovgrad,7860
2021-11-07,6,12,8,19451125215,CO5593CC,Beograd , Pirot istok,7280
2021-11-07,6,12,9,20290902657,34BFG348,Subotica , Stara Pazova,3810
2021-11-07,6,12,9,20400902027,34BEJ831,Subotica , Stara Pazova,3810
2021-11-07,6,12,14,19450392618,31BC750,Beograd , Dimitrovgrad,7860
2021-11-07,6,12,14,19451045942,31AYY37,Beograd , Dimitrovgrad,7860
2021-11-07,6,12,14,19460016686,31AJ957,Beograd , Dimitrovgrad,7860
2021-11-07,6,12,17,21320608108,34DJN002,Subotica , Stara Pazova,3810
2021-11-07,6,12,17,21320610252,34DMH440,Subotica , Stara Pazova,3810
2021-11-07,6,12,22,20300773015,42ERB43,Dimitrovgrad , Beograd,7860
2021-11-07,6,12,23,20410731044,34DKY791,Niš Malča , Beograd,5690
2021-11-07,6,12,25,19241031350,42AAL932,Morović , Šimanovci,2300
2021-11-07,6,12,25,19451125082,CB9742PC,Morović , Šimanovci,2300
2021-11-07,6,12,25,20300655790,81FC211,Beograd , Pirot istok,7280
2021-11-07,6,12,26,19231026741,34UG1610,Morović , Šimanovci,2300
2021-11-07,6,12,26,20300658729,42AIZ147,Morović , Šimanovci,2300
2021-11-07,6,12,28,20410680969,42BBH13,Mali Požarevac , Pojate,3340
2021-11-07,6,12,30,21320619766,CB5680CT,Dimitrovgrad , Beograd,7860
2021-11-07,6,12,35,19451046700,CO1600BC,Morović , Šimanovci,2300
2021-11-07,6,12,36,20300542345,CB9101KP,Morović , Šimanovci,2300
2021-11-07,6,12,37,20300655162,16AOY918,Šid , Šimanovci,2580
2021-11-07,6,12,40,20400890776,LJ53FUD,Batočina , Beograd,2370
2021-11-07,6,12,41,21250582125,34ZK4901,Pirot istok , Beograd,7280
2021-11-07,6,12,42,19231093295,61K0198,Šimanovci , Adaševci,2300
2021-11-07,6,12,42,20300658588,61ADR220,Šimanovci , Adaševci,2300
2021-11-07,6,12,42,20400877401,61BU480,Šimanovci , Adaševci,2300
2021-11-07,6,12,46,19221102684,07AED421,Šid , Šimanovci,2580
2021-11-07,6,12,46,19241028356,42ADD813,Šimanovci , Šid,2580
2021-11-07,6,12,46,19241032333,42FNN38,Šimanovci , Šid,2580
2021-11-07,6,12,46,19241032838,42ADF961,Šimanovci , Šid,2580
2021-11-07,6,12,46,19460016678,42FNN51,Šimanovci , Šid,2580
2021-11-07,6,12,46,20400885503,23ACD668,Subotica , Stara Pazova,3810
2021-11-07,6,12,47,19460014079,ZG6166GU,Batočina , Pirot istok,4910
2021-11-07,6,12,53,20300838891,34BTB275,Šid , Šimanovci,2580
2021-11-07,6,12,53,20410724668,81FS329,Šid , Šimanovci,2580
2021-11-07,6,12,54,19440696862,34BTB854,Šid , Šimanovci,2580
2021-11-07,6,12,54,20410724189,81ABD229,Šid , Šimanovci,2580
2021-11-07,6,12,55,19451124820,16AHD876,Šid , Šimanovci,2580
2021-11-07,6,12,55,19451124895,CB2526BT,Šimanovci , Šid,2580
2021-11-07,6,12,55,20300513726,34EIN344,Niš Malča , Pirot zapad,1320
2021-11-07,6,12,55,20300658745,81FC998,Šimanovci , Šid,2580
2021-11-07,6,12,55,20400890503,BT1114AF,Beograd , Preševo,8910
2021-11-07,6,12,55,21320608116,CB2526KT,Šimanovci , Šid,2580
2021-11-07,6,12,56,20300663786,81FP130,Šimanovci , Ruma,880
2021-11-07,6,12,57,20400907364,34ZN5109,Stara Pazova , Subotica,3810
2021-11-07,6,12,58,21390370563,81EC311,Šimanovci , Ruma,880
2021-11-07,6,12,59,20410728099,38AEJ622,Pirot istok , Beograd,7280
2021-11-07,6,12,59,21390370753,38AFM375,Pirot istok , Beograd,7280
2021-11-07,6,13,2,19440800878,35AKC284,Preševo , Beograd,8910
2021-11-07,6,13,4,19231185554,34BTB071,Dimitrovgrad , Beograd,7860
2021-11-07,6,13,4,19450422159,CA4175KK,Stara Pazova , Subotica,3810
2021-11-07,6,13,4,20410699639,EH8679KH,Beograd , Paraćin,3500
2021-11-07,6,13,7,20300658745,81FC998,Šid , Morović,240
2021-11-07,6,13,9,19431001874,06GE1725,Dimitrovgrad , Mali Požarevac,7390
2021-11-07,6,13,14,20410680712,34DZN827,Šid , Šimanovci,2580
2021-11-07,6,13,14,20410729253,34DDN875,Stara Pazova , Žednik,3240
2021-11-07,6,13,15,19231093535,34HF9166,Šid , Šimanovci,2580
2021-11-07,6,13,17,20400953830,PGB435,Stara Pazova , Subotica,3810
2021-11-07,6,13,18,20410731804,34DMB545,Pirot istok , Beograd,7280
2021-11-07,6,13,24,20400890271,RA8618AB,Obrenovac , Preljina,2560
2021-11-07,6,13,24,20410729576,BG2025EV,Subotica , Stara Pazova,3810
2021-11-07,6,13,27,20410729444,33ENF64,Stara Pazova , Subotica,3810
2021-11-07,6,13,30,19221153729,LJ08SLI,Subotica , Stara Pazova,3810
2021-11-07,6,13,30,21390370191,33ACT547,Feketić , Vrbas,250
2021-11-07,6,13,34,20400879456,34DTJ561,Pirot istok , Niš Malča,1590
2021-11-07,6,13,36,19451045678,34GA7673,Subotica , Stara Pazova,3810
2021-11-07,6,13,38,19441088549,RI2611G,Šimanovci , Šid,2580
2021-11-07,6,13,40,20410724148,81DJ770,Beograd , Dimitrovgrad,7860
2021-11-07,6,13,41,19241020262,TE3000VL,Beograd , Preševo,8910
2021-11-07,6,13,44,19431001262,CEAJ009,Stara Pazova , Subotica,3810
2021-11-07,6,13,49,21320619329,34TR7260,Stara Pazova , Subotica,3810
2021-11-07,6,13,54,19221140148,34HY2748,Niš Malča , Beograd,5690
2021-11-07,6,13,55,20410680167,PB2248TT,Vladičin Han , Smederevo,6320
2021-11-07,6,13,58,19200563195,CB3215MC,Morović , Šimanovci,2300
2021-11-07,6,13,59,19431001924,RI2022H,Šimanovci , Šid,2580
2021-11-07,6,13,59,19450397989,35AH2856,Niš Malča , Dimitrovgrad,2160
2021-11-07,6,13,59,20400907240,61K2197,Šimanovci , Adaševci,2300
2021-11-07,6,14,0,19451124820,16AHD876,Beograd , Mali Požarevac,460
2021-11-07,6,14,2,20400953491,CB1861PM,Beograd , Dimitrovgrad,7860
2021-11-07,6,14,4,19460016843,34DAZ498,Subotica , Stara Pazova,3810
2021-11-07,6,14,5,21320619766,CB5680CT,Šimanovci , Adaševci,2300
2021-11-07,6,14,7,21390370191,33ACT547,Vrbas , Subotica,1640
2021-11-07,6,14,8,19231182346,42AOL09,Mali Požarevac , Beograd,460
2021-11-07,6,14,8,19440719631,42ACK758,Mali Požarevac , Beograd,460
2021-11-07,6,14,9,19450422365,34CJC274,Dimitrovgrad , Pirot istok,570
2021-11-07,6,14,10,20290902509,33AHC625,Beograd , Dimitrovgrad,7860
2021-11-07,6,14,11,21320610476,16Y7315,Niš Malča , Dimitrovgrad,2160
2021-11-07,6,14,13,21390370605,68AAS578,Dimitrovgrad , Beograd,7860
2021-11-07,6,14,14,19431002914,68BN379,Dimitrovgrad , Beograd,7860
2021-11-07,6,14,15,19441088655,CEJG847,Stara Pazova , Subotica,3810
2021-11-07,6,14,15,21250582125,34ZK4901,Šimanovci , Adaševci,2300
2021-11-07,6,14,16,20300542709,42AHY355,Morović , Šimanovci,2300
2021-11-07,6,14,16,20300542873,42EDY74,Morović , Šimanovci,2300
2021-11-07,6,14,17,20300773676,33AFM806,Subotica , Stara Pazova,3810
2021-11-07,6,14,18,19431002831,14GG329,Stara Pazova , Subotica,3810
2021-11-07,6,14,19,19440800290,KU7180AE,Šid , Šimanovci,2580
2021-11-07,6,14,20,20410680407,PB4146XT,Vladičin Han , Smederevo,6320
2021-11-07,6,14,20,20410729485,PB1830XT,Vladičin Han , Smederevo,6320
2021-11-07,6,14,21,19450427737,33R9177,Subotica , Stara Pazova,3810
2021-11-07,6,14,24,20300542675,38GU567,Šid , Šimanovci,2580
2021-11-07,6,14,27,20300773247,81BC460,Pirot istok , Beograd,7280
2021-11-07,6,14,27,20410536849,16ABP960,Morović , Šimanovci,2300
2021-11-07,6,14,29,20410679763,CB4529BH,Beograd , Dimitrovgrad,7860
2021-11-07,6,14,31,21390370324,33AHF923,Dimitrovgrad , Beograd,7860
2021-11-07,6,14,32,19241028885,35EBM51,Šid , Šimanovci,2580
2021-11-07,6,14,33,19431047166,34SU0327,Stara Pazova , Žednik,3240
2021-11-07,6,14,33,20290902913,33AFM817,Beograd , Dimitrovgrad,7860
2021-11-07,6,14,33,21250614266,33AFM820,Beograd , Dimitrovgrad,7860
2021-11-07,6,14,37,20300773387,45KK432,Dimitrovgrad , Beograd,7860
2021-11-07,6,14,39,19440719904,SK4129AC,Beograd , Preševo,8910
2021-11-07,6,14,41,19440800878,35AKC284,Šimanovci , Adaševci,2300
2021-11-07,6,14,42,19451035083,34BMD652,Beograd , Dimitrovgrad,7860
2021-11-07,6,14,43,20400890420,NMCK267,Šid , Šimanovci,2580
2021-11-07,6,14,45,20410680225,PB5871KX,Vladičin Han , Beograd,7390
2021-11-07,6,14,53,20300655329,34AJJ169,Subotica , Stara Pazova,3810
2021-11-07,6,14,54,20300838222,BT4686KP,Mali Požarevac , Dimitrovgrad,7390
2021-11-07,6,14,55,20410680969,42BBH13,Pojate , Dimitrovgrad,4050
2021-11-07,6,14,58,21390370670,33AGC541,Stara Pazova , Subotica,3810
2021-11-07,6,14,59,21390370555,33AGJ544,Subotica , Subotica,3810
2021-11-07,6,15,2,20410729394,16ANY940,Pirot zapad , Beograd,7020
2021-11-07,6,15,4,19231111717,34HY2539,Beograd , Niš Malča,5690
2021-11-07,6,15,4,19451035240,34Y2618,Beograd , Niš Malča,5690
2021-11-07,6,15,5,20300655063,PB2494PP,Vladičin Han , Smederevo,6320
2021-11-07,6,15,5,20410731226,38UN228,Šid , Šimanovci,2580
2021-11-07,6,15,5,20410732711,38UN028,Šid , Šimanovci,2580
2021-11-07,6,15,9,21320608835,CB2526CT,Morović , Šimanovci,2300
2021-11-07,6,15,10,19450427091,34GH9516,Dimitrovgrad , Beograd,7860
2021-11-07,6,15,11,19231111121,38LJ984,Dimitrovgrad , Pirot istok,570
2021-11-07,6,15,12,19231182874,34CGE900,Niš Malča , Beograd,5690
2021-11-07,6,15,12,21320619584,34NV8788,Niš Malča , Beograd,5690
2021-11-07,6,15,15,20400890776,LJ53FUD,Šimanovci , Adaševci,2300
2021-11-07,6,15,19,19231120940,81BG214,Beograd , Dimitrovgrad,7860
2021-11-07,6,15,19,20410536930,81ABP399,Beograd , Dimitrovgrad,7860
2021-11-07,6,15,24,20400885677,81FC340,Morović , Šimanovci,2300
2021-11-07,6,15,24,20410724775,81FS462,Morović , Šimanovci,2300
2021-11-07,6,15,27,21320610211,33AZT38,Dimitrovgrad , Beograd,7860
2021-11-07,6,15,31,19451046429,E5340MC,Šimanovci , Šid,2580
2021-11-07,6,15,32,19221153729,LJ08SLI,Beograd , Batočina,2370
2021-11-07,6,15,36,20300663661,35AHZ32,Stara Pazova , Subotica,3810
2021-11-07,6,15,36,20410731044,34DKY791,Stara Pazova , Subotica,3810
2021-11-07,6,15,39,20400890578,34DJN001,Dimitrovgrad , Pirot istok,570
2021-11-07,6,15,40,20410569253,VE5003AC,Preševo , Beograd,8910
2021-11-07,6,15,43,19231026485,07GZZ95,Šid , Šimanovci,2980
2021-11-07,6,15,44,20400877203,PK7386BP,Beograd , Vladičin Han,7390
2021-11-07,6,15,46,19241028414,61K4540,Mali Požarevac , Dimitrovgrad,7390
2021-11-07,6,15,46,21320619345,16ARE973,Mali Požarevac , Dimitrovgrad,7390
2021-11-07,6,15,47,19451035646,16AKB865,Niš Malča , Beograd,5690
2021-11-07,6,15,47,20400907729,16ALU619,Niš Malča , Beograd,5690
2021-11-07,6,15,47,21250616428,16APK764,Niš Malča , Beograd,5690
2021-11-07,6,15,48,19440719631,42ACK758,Šimanovci , Adaševci,2300
2021-11-07,6,15,49,19451124978,34CZH618,Beograd , Dimitrovgrad,7860
2021-11-07,6,15,50,19231182346,42AOL09,Šimanovci , Adaševci,2300
2021-11-07,6,15,50,19431002369,31AYY96,Dimitrovgrad , Beograd,7860
2021-11-07,6,15,51,21250616964,35FS524,Subotica , Stara Pazova,3810
2021-11-07,6,15,52,19231026279,61K0118,Šid , Šimanovci,2580
2021-11-07,6,15,56,21320619683,16ARC488,Subotica , Stara Pazova,3810
2021-11-07,6,16,0,20410731226,38UN228,Beograd , Mali Požarevac,460
2021-11-07,6,16,0,20410732711,38UN028,Beograd , Mali Požarevac,460
2021-11-07,6,16,1,20300773247,81BC460,Šimanovci , Šid,2580
2021-11-07,6,16,4,20300658463,42AJA834,Dimitrovgrad , Beograd,7860
2021-11-07,6,16,6,19231093634,35RT886,Niš Malča , Pojate,1890
2021-11-07,6,16,7,19460014277,PZ520EB,Beograd , Dimitrovgrad,7860
2021-11-07,6,16,13,19440800290,KU7180AE,Obrenovac , Preljina,2560
2021-11-07,6,16,13,20410732836,34DKZ155,Subotica , Stara Pazova,3810
2021-11-07,6,16,13,21250582687,34JC5264,Subotica , Stara Pazova,3810
2021-11-07,6,16,15,19241031111,14FJ992,Subotica , Stara Pazova,3810
2021-11-07,6,16,21,19231185554,34BTB071,Stara Pazova , Žednik,3240
2021-11-07,6,16,24,20410724023,3AE4333,Beograd , Dimitrovgrad,7860
2021-11-07,6,16,24,20410729337,9T42294,Beograd , Dimitrovgrad,7860
2021-11-07,6,16,25,19241026392,14BK579,Pirot zapad , Beograd,7020
2021-11-07,6,16,27,19241031202,42FPZ03,Pirot istok , Mali Požarevac,6820
2021-11-07,6,16,28,20410680225,PB5871KX,Šimanovci , Adaševci,2300
2021-11-07,6,16,28,20410731820,38UN542,Šimanovci , Adaševci,2300
2021-11-07,6,16,28,21250616014,38UN583,Šimanovci , Adaševci,2300
2021-11-07,6,16,28,21250616063,38UN596,Šimanovci , Adaševci,2300
2021-11-07,6,16,30,19231011347,33EK757,Subotica , Stara Pazova,3810
2021-11-07,6,16,31,21250614746,34CJC604,Beograd , Dimitrovgrad,7860
2021-11-07,6,16,34,20300611868,61K0116,Pirot zapad , Beograd,7020
2021-11-07,6,16,35,19221140148,34HY2748,Šimanovci , Šid,2580
2021-11-07,6,16,37,20300658752,34PG0575,Dimitrovgrad , Jagodina,4940
2021-11-07,6,16,37,21390370803,34HP9255,Dimitrovgrad , Jagodina,4940
2021-11-07,6,16,40,20300513825,81FC215,Ruma , Pećinci,380
2021-11-07,6,16,40,20300658067,81FC970,Ruma , Pećinci,380
2021-11-07,6,16,40,20400879092,81ABU885,Ruma , Pećinci,380
2021-11-07,6,16,44,19450392527,16ABS558,Beograd , Dimitrovgrad,7860
2021-11-07,6,16,44,19451080287,16AKC505,Beograd , Dimitrovgrad,7860
2021-11-07,6,16,44,20410699217,34DMK651,Beograd , Dimitrovgrad,7860
2021-11-07,6,16,46,21320610252,34DMH440,Beograd , Niš Malča,5690
2021-11-07,6,16,48,19221102478,34EL9336,Beograd , Dimitrovgrad,7860
2021-11-07,6,17,0,19241031020,42ACK755,Morović , Šimanovci,2300
2021-11-07,6,17,7,19231111717,34HY2539,Niš Malča , Dimitrovgrad,2160
2021-11-07,6,17,8,19451035240,34Y2618,Niš Malča , Dimitrovgrad,2160
2021-11-07,6,17,8,20290902988,34SL4951,Beograd , Pirot istok,7280
2021-11-07,6,17,9,20410729394,16ANY940,Šimanovci , Adaševci,2300
2021-11-07,6,17,10,19231093246,54H2728,Pirot istok , Dimitrovgrad,570
2021-11-07,6,17,12,19441078896,34AJJ167,Subotica , Stara Pazova,3810
2021-11-07,6,17,14,19231120296,PA7424KH,Pirot zapad , Mali Požarevac,6550
2021-11-07,6,17,14,21320619527,31BA563,Subotica , Stara Pazova,3810
2021-11-07,6,17,17,19450411988,33ABE863,Beograd , Dimitrovgrad,7860
2021-11-07,6,17,20,19451046130,PZ882DD,Morović , Šimanovci,2300
2021-11-07,6,17,20,20400879456,34DTJ561,Niš Malča , Beograd,5690
2021-11-07,6,17,21,20410732455,33RK264,Beograd , Dimitrovgrad,7860
2021-11-07,6,17,22,20410731168,33EAY75,Beograd , Pirot zapad,7020
2021-11-07,6,17,25,19451125082,CB9742PC,Beograd , Vladičin Han,7390
2021-11-07,6,17,25,20300513825,81FC215,Pećinci , Adaševci,1800
2021-11-07,6,17,25,20300658067,81FC970,Pećinci , Adaševci,1800
2021-11-07,6,17,25,20400879092,81ABU885,Pećinci , Adaševci,1800
2021-11-07,6,17,26,19231120361,81FP158,Pirot istok , Beograd,7280
2021-11-07,6,17,26,19450422845,81FP140,Pirot istok , Beograd,7280
2021-11-07,6,17,26,19451125199,81ABH718,Pirot istok , Beograd,7280
2021-11-07,6,17,26,19451125405,81ABH725,Beograd , Dimitrovgrad,7860
2021-11-07,6,17,26,20300838826,81FS451,Beograd , Dimitrovgrad,7860
2021-11-07,6,17,27,21250616709,16APV229,Pirot zapad , Beograd,7020
2021-11-07,6,17,29,20290902319,31AGD085,Beograd , Dimitrovgrad,7860
2021-11-07,6,17,30,21320608306,34DTP463,Subotica , Stara Pazova,3810
2021-11-07,6,17,32,19231111873,07MZH03,Šimanovci , Šid,2580
2021-11-07,6,17,32,19451124812,CO1116BT,Pirot zapad , Mali Požarevac,6550
2021-11-07,6,17,34,21250582588,16AKV102,Smederevo , Dimitrovgrad,6790
2021-11-07,6,17,37,20300658463,42AJA834,Šimanovci , Adaševci,2300
2021-11-07,6,17,39,19431047414,07MVM38,Šid , Šimanovci,2580
2021-11-07,6,17,41,20300773387,45KK432,Stara Pazova , Žednik,3240
2021-11-07,6,17,44,20410680357,ZG3035IE,Subotica , Novi Sad Sever,2370
2021-11-07,6,17,46,19431002914,68BN379,Stara Pazova , Subotica,3810
2021-11-07,6,17,46,21390370605,68AAS578,Stara Pazova , Subotica,3810
2021-11-07,6,17,47,20290937174,34DMK263,Subotica , Stara Pazova,3810
2021-11-07,6,17,49,20300773684,33BRH96,Dimitrovgrad , Beograd,7860
2021-11-07,6,17,50,20400953020,NNK344,Novi Sad Sever , Bačka Topola,1510
2021-11-07,6,17,51,20400953970,34DHE129,Šid , Šimanovci,2580
2021-11-07,6,17,52,20300773221,34CFU322,Niš Malča , Beograd,5690
2021-11-07,6,17,53,20300773239,34BPK637,Niš Malča , Beograd,5690
2021-11-07,6,18,1,19221102684,07AED421,Beograd , Dimitrovgrad,7860
2021-11-07,6,18,1,19431002864,81BG187,Beograd , Dimitrovgrad,7860
2021-11-07,6,18,2,19450427091,34GH9516,Šimanovci , Adaševci,2300
2021-11-07,6,18,2,20410569253,VE5003AC,Stara Pazova , Subotica,3810
2021-11-07,6,18,4,19451035646,16AKB865,Šimanovci , Šid,2580
2021-11-07,6,18,4,20400907729,16ALU619,Šimanovci , Šid,2580
2021-11-07,6,18,5,19451036313,CB3327KX,Morović , Šimanovci,2300
2021-11-07,6,18,5,21250616428,16APK764,Šimanovci , Šid,2580
2021-11-07,6,18,6,20410699860,16ANR328,Beograd , Dimitrovgrad,7860
2021-11-07,6,18,7,21390370324,33AHF923,Stara Pazova , Subotica,3810
2021-11-07,6,18,8,20410680712,34DZN827,Beograd , Dimitrovgrad,7860
2021-11-07,6,18,9,19200563195,CB3215MC,Beograd , Niš Malča,5690
2021-11-07,6,18,9,19431002369,31AYY96,Stara Pazova , Subotica,3810
2021-11-07,6,18,10,20400877104,34DMK083,Bela Palanka , Dimitrovgrad,1440
2021-11-07,6,18,16,21250616279,35ASH173,Beograd , Preševo,8910
2021-11-07,6,18,17,19451035323,16AKB838,Šid , Šimanovci,2580
2021-11-07,6,18,20,19231093535,34HF9166,Beograd , Dimitrovgrad,7860
2021-11-07,6,18,22,19221167463,PB0284CT,Paraćin , Mali Požarevac,3040
2021-11-07,6,18,26,21250582158,33RZ532,Subotica , Stara Pazova,3810
2021-11-07,6,18,29,20410699159,16ANN035,Beograd , Dimitrovgrad,7860
2021-11-07,6,18,32,21320610625,33ACT534,Subotica , Stara Pazova,3810
2021-11-07,6,18,33,20300658364,34CRY442,Šid , Šimanovci,2580
2021-11-07,6,18,33,20300658695,42AJA851,Pirot zapad , Niš Malča,1320
2021-11-07,6,18,35,20400885503,23ACD668,Beograd , Dimitrovgrad,7860
2021-11-07,6,18,35,21320610211,33AZT38,Stara Pazova , Subotica,3810
2021-11-07,6,18,38,19440696839,34AJJ173,Žednik , Novi Sad Sever,1810
2021-11-07,6,18,39,21320619584,34NV8788,Stara Pazova , Subotica,3810
2021-11-07,6,18,40,19231182874,34CGE900,Stara Pazova , Subotica,3810
2021-11-07,6,18,41,19221167893,CO6300BM,Morović , Šimanovci,2300
2021-11-07,6,18,44,19441078896,34AJJ167,Beograd , Mali Požarevac,460
2021-11-07,6,18,44,19451035158,37ADT480,Subotica , Stara Pazova,3810
2021-11-07,6,18,55,20410729063,07APE836,Dimitrovgrad , Beograd,7860
2021-11-07,6,18,56,19451046270,KA482GF,Šid , Šimanovci,2580
2021-11-07,6,18,56,21250614241,68DL290,Beograd , Dimitrovgrad,9310
2021-11-07,6,19,5,20400879076,38AFK834,Šid , Šimanovci,2580
2021-11-07,6,19,5,21250616709,16APV229,Šimanovci , Šid,2580
2021-11-07,6,19,6,19231120361,81FP158,Šimanovci , Adaševci,2300
2021-11-07,6,19,6,19450422845,81FP140,Šimanovci , Adaševci,2300
2021-11-07,6,19,6,19451125199,81ABH718,Šimanovci , Adaševci,2300
2021-11-07,6,19,7,20400890578,34DJN001,Pirot zapad , Beograd,7020
2021-11-07,6,19,7,21320610112,33AFM818,Niš Malča , Beograd,5690
2021-11-07,6,19,13,19450427737,33R9177,Beograd , Pirot zapad,7020
2021-11-07,6,19,16,20410680357,ZG3035IE,Novi Sad Jug , Stara Pazova,1430
2021-11-07,6,19,17,19231111105,81FP154,Šid , Šimanovci,2580
2021-11-07,6,19,18,20300611868,61K0116,Šimanovci , Adaševci,2300
2021-11-07,6,19,20,20410680134,52ACB661,Pirot zapad , Beograd,7020
